# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       8.399689573103e+13       1.071295680415e-25       5.518813850358e-09       1.522251902310e+22       1.416504574683e+04       1.686377290917e-10       1.189819870622e+18       3.185782214359e-09       1.369720691902e+44       1.452787938474e+33       7.937845498980e+33       9.475301620897e+43       2.317250854086e+44       7.611906238010e-18       1.999999999992e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.507352117591e-52       3.768380293977e-52       0.000000000000e+00       0.000000000000e+00       7.499999997976e+00       1.507352117591e-52 
       8.341300469814e+13       1.086346313429e-25       5.557012627833e-09       1.501162076300e+22       1.416504574683e+04       1.698181931953e-10       1.181549027430e+18       3.208082689859e-09       1.332030393213e+44       1.422701580172e+33       7.773457526374e+33       9.214571860169e+43       2.253487579321e+44       7.718845908747e-18       1.999999999991e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.550003210112e-52       3.875008025279e-52       0.000000000000e+00       0.000000000000e+00       7.499999997976e+00       1.550003210112e-52 
       8.283317249071e+13       1.101608392786e-25       5.595211405307e-09       1.480364436334e+22       1.416504574683e+04       1.710069205477e-10       1.173335677686e+18       3.230539268688e-09       1.295377210063e+44       1.393238292127e+33       7.612473929117e+33       8.961016542097e+43       2.191478864363e+44       7.827287974919e-18       1.999999999990e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.593861131264e-52       3.984652828160e-52       0.000000000000e+00       0.000000000000e+00       7.499999997976e+00       1.593861131264e-52 
       8.225737089444e+13       1.117084889096e-25       5.635229172185e-09       1.459854934362e+22       1.416504574683e+04       1.722039689915e-10       1.165179421734e+18       3.253153043568e-09       1.259732604377e+44       1.364385170934e+33       7.454824204656e+33       8.714438249143e+43       2.131176429380e+44       7.937253543678e-18       1.999999999990e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.638960028716e-52       4.097400071790e-52       0.000000000000e+00       0.000000000000e+00       7.499999997975e+00       1.638960028716e-52 
       8.168557189121e+13       1.132778814703e-25       5.673427949660e-09       1.439629578415e+22       1.416504574683e+04       1.734093967745e-10       1.157079862695e+18       3.275925114873e-09       1.225068823353e+44       1.336129580404e+33       7.300439310506e+33       8.474644996064e+43       2.072533323046e+44       8.048764018712e-18       1.999999999989e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.685335016356e-52       4.213337540891e-52       0.000000000000e+00       0.000000000000e+00       7.499999997975e+00       1.685335016356e-52 
       8.111774765760e+13       1.148693224271e-25       5.713445716538e-09       1.419684431832e+22       1.416504574683e+04       1.746232625519e-10       1.149036606450e+18       3.298856590677e-09       1.191358877859e+44       1.308459146041e+33       7.149251634008e+33       8.241450080431e+43       2.015503885986e+44       8.161841104411e-18       1.999999999988e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.733022201635e-52       4.332555504087e-52       0.000000000000e+00       0.000000000000e+00       7.499999997975e+00       1.733022201635e-52 
       8.055387056366e+13       1.164831215379e-25       5.753463483416e-09       1.400015612492e+22       1.416504574683e+04       1.758456253897e-10       1.141049261619e+18       3.321948586812e-09       1.158576521413e+44       1.281361749615e+33       7.001194962722e+33       8.014671937265e+43       1.960043715222e+44       8.276506810086e-18       1.999999999988e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.782058713675e-52       4.455146784187e-52       0.000000000000e+00       0.000000000000e+00       7.499999997974e+00       1.782058713675e-52 
       7.999391317146e+13       1.181195929123e-25       5.793481250294e-09       1.380619292058e+22       1.416504574683e+04       1.770765447675e-10       1.133117439542e+18       3.345202226919e-09       1.126696229756e+44       1.254825523857e+33       6.856204455425e+33       7.794133997669e+43       1.906109629604e+44       8.392783454260e-18       1.999999999987e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.832482732182e-52       4.581206830455e-52       0.000000000000e+00       0.000000000000e+00       7.499999997974e+00       1.832482732182e-52 
       7.943784823382e+13       1.197790550732e-25       5.835318006575e-09       1.361491695232e+22       1.416504574683e+04       1.783160805808e-10       1.125240754262e+18       3.368618642508e-09       1.095693180972e+44       1.228838847262e+33       6.714216613718e+33       7.579664551354e+43       1.853659636186e+44       8.510693669008e-18       1.999999999986e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.884333517172e-52       4.710833792930e-52       0.000000000000e+00       0.000000000000e+00       7.499999997973e+00       1.884333517172e-52 
       7.888564869297e+13       1.214618310179e-25       5.875335773453e-09       1.342629099020e+22       1.416504574683e+04       1.795642931449e-10       1.117418822504e+18       3.392198973005e-09       1.065543236164e+44       1.203390339001e+33       6.575169254216e+33       7.371096612945e+43       1.802652897536e+44       8.630260404363e-18       1.999999999986e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.937651439536e-52       4.844128598840e-52       0.000000000000e+00       0.000000000000e+00       7.499999997973e+00       1.937651439536e-52 
       7.833728767921e+13       1.231682482819e-25       5.917172529735e-09       1.324027832009e+22       1.416504574683e+04       1.808212431969e-10       1.109651263659e+18       3.415944365816e-09       1.036222920661e+44       1.178468853932e+33       6.439001481313e+33       7.168267791965e+43       1.753049699934e+44       8.751506932783e-18       1.999999999985e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.992478012476e-52       4.981195031190e-52       0.000000000000e+00       0.000000000000e+00       7.499999997973e+00       1.992478012476e-52 
       7.779273850965e+13       1.248986390020e-25       5.957190296613e-09       1.305684273648e+22       1.416504574683e+04       1.820869918993e-10       1.101937699760e+18       3.439855976376e-09       1.007709405738e+44       1.154063477724e+33       6.305653660515e+33       6.971020166400e+43       1.704811422453e+44       8.874456853681e-18       1.999999999984e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.048855923824e-52       5.122139809560e-52       0.000000000000e+00       0.000000000000e+00       7.499999997972e+00       2.048855923824e-52 
       7.725197468684e+13       1.266533399813e-25       5.999027052894e-09       1.287594853551e+22       1.416504574683e+04       1.833616008426e-10       1.094277755472e+18       3.463934968211e-09       9.799804908440e+43       1.130163522077e+33       6.175067392322e+33       6.779200159740e+43       1.657900506891e+44       8.999134098017e-18       1.999999999984e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.106829069282e-52       5.267072673204e-52       0.000000000000e+00       0.000000000000e+00       7.499999997972e+00       2.106829069282e-52 
       7.671496989756e+13       1.284326927547e-25       6.040863809176e-09       1.269756050794e+22       1.416504574683e+04       1.846451320485e-10       1.086671058066e+18       3.488182512988e-09       9.530145863146e+43       1.106758520036e+33       6.047185486651e+33       6.592658421409e+43       1.612280428527e+44       9.125562932959e-18       1.999999999983e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.166442586595e-52       5.416106466488e-52       0.000000000000e+00       0.000000000000e+00       7.499999997972e+00       2.166442586595e-52 
       7.618169801148e+13       1.302370436552e-25       6.084519554861e-09       1.252164393233e+22       1.416504574683e+04       1.859376479728e-10       1.079117237404e+18       3.512599790579e-09       9.267906965640e+43       1.083838221411e+33       5.921951937793e+33       6.411249710473e+43       1.567915667681e+44       9.253767966603e-18       1.999999999982e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.227742890701e-52       5.569357226751e-52       0.000000000000e+00       0.000000000000e+00       7.499999997971e+00       2.227742890701e-52 
       7.565213307992e+13       1.320667438815e-25       6.126356311142e-09       1.234816456831e+22       1.416504574683e+04       1.872392115086e-10       1.071615925922e+18       3.537187989113e-09       9.012884037369e+43       1.061392588289e+33       5.799311899882e+33       6.234832782562e+43       1.524771682062e+44       9.383774152765e-18       1.999999999982e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.290777709861e-52       5.726944274654e-52       0.000000000000e+00       0.000000000000e+00       7.499999997971e+00       2.290777709861e-52 
       7.512624933457e+13       1.339221495663e-25       6.170012056828e-09       1.217708864987e+22       1.416504574683e+04       1.885498859892e-10       1.064166758612e+18       3.561948305036e-09       8.764878518120e+43       1.039411790634e+33       5.679211662878e+33       6.063270279898e+43       1.482814879869e+44       9.515606795836e-18       1.999999999981e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.355596122831e-52       5.888990307077e-52       0.000000000000e+00       0.000000000000e+00       7.499999997970e+00       2.355596122831e-52 
       7.460402118627e+13       1.358036218455e-25       6.211848813109e-09       1.200838287881e+22       1.416504574683e+04       1.898697351911e-10       1.056769373001e+18       3.586881943171e-09       8.523697311413e+43       1.017886201986e+33       5.561598629041e+33       5.896428624344e+43       1.442012593641e+44       9.649291555709e-18       1.999999999981e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.422248597063e-52       6.055621492657e-52       0.000000000000e+00       0.000000000000e+00       7.499999997970e+00       2.422248597063e-52 
       7.408542322370e+13       1.377115269288e-25       6.255504558794e-09       1.184201441825e+22       1.416504574683e+04       1.911988233375e-10       1.049423409137e+18       3.611990116773e-09       8.289152634162e+43       9.968063952409e+32       5.446421289901e+33       5.734177913402e+43       1.402333054821e+44       9.784854452774e-18       1.999999999980e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.490787028008e-52       6.226967570021e-52       0.000000000000e+00       0.000000000000e+00       7.499999997969e+00       2.490787028008e-52 
       7.357043021222e+13       1.396462361706e-25       6.299160304479e-09       1.167795088625e+22       1.416504574683e+04       1.925372151008e-10       1.042128509570e+18       3.637274047590e-09       8.061061870468e+43       9.761631385265e+32       5.333629203695e+33       5.576391819075e+43       1.363745369017e+44       9.922321872980e-18       1.999999999980e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.561264779518e-52       6.403161948795e-52       0.000000000000e+00       0.000000000000e+00       7.499999997969e+00       2.561264779518e-52 
       7.305901709257e+13       1.416081261426e-25       6.344635039568e-09       1.151616034950e+22       1.416504574683e+04       1.938849756065e-10       1.034884319335e+18       3.662734965923e-09       7.839247429430e+43       9.559473911558e+32       5.223172973281e+33       5.422947489502e+43       1.326219491955e+44       1.006172057297e-17       1.999999999979e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.633736725394e-52       6.584341813485e-52       0.000000000000e+00       0.000000000000e+00       7.499999997969e+00       2.633736725394e-52 
       7.255115897971e+13       1.435975787067e-25       6.388290785253e-09       1.135661131711e+22       1.416504574683e+04       1.952421704358e-10       1.027690485933e+18       3.688374110685e-09       7.623536606878e+43       9.361502996691e+32       5.115004224499e+33       5.273725453312e+43       1.289726206080e+44       1.020307768530e-17       1.999999999978e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.708259292112e-52       6.770648230279e-52       0.000000000000e+00       0.000000000000e+00       7.499999997968e+00       2.708259292112e-52 
       7.204683116158e+13       1.456149810900e-25       6.433765520342e-09       1.119927273447e+22       1.416504574683e+04       1.966088656288e-10       1.020546659318e+18       3.714192729459e-09       7.413761450905e+43       9.167631939567e+32       5.009075584990e+33       5.128609526601e+43       1.254237097810e+44       1.034642072370e-17       1.999999999978e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.784890502756e-52       6.962226256890e-52       0.000000000000e+00       0.000000000000e+00       7.499999997968e+00       2.784890502756e-52 
       7.154600909790e+13       1.476607259593e-25       6.477421266027e-09       1.104411397720e+22       1.416504574683e+04       1.979851276882e-10       1.013452491875e+18       3.740192078565e-09       7.209758631098e+43       8.977775834615e+32       4.905340663449e+33       4.987486722469e+43       1.219724535415e+44       1.049177758844e-17       1.999999999977e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.863690022196e-52       7.159225055491e-52       0.000000000000e+00       0.000000000000e+00       7.499999997968e+00       2.863690022196e-52 
       7.104866841896e+13       1.497352114983e-25       6.522896001115e-09       1.089110484523e+22       1.416504574683e+04       1.993710235820e-10       1.006407638406e+18       3.766373423115e-09       7.011369311369e+43       8.791851534608e+32       4.803754029303e+33       4.850247163053e+43       1.186161647499e+44       1.063917657178e-17       1.999999999977e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.944719203542e-52       7.361798008855e-52       0.000000000000e+00       0.000000000000e+00       7.499999997967e+00       2.944719203542e-52 
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.416504574683e+04       2.007666207471e-10       9.994117561132e+17       3.792738037076e-09       6.818439026289e+43       8.609777614246e+32       4.704271192824e+33       4.716783993974e+43       1.153522302082e+44       1.078864636344e-17       1.999999999976e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.028041135911e-52       7.570102839777e-52       0.000000000000e+00       0.000000000000e+00       7.499999997967e+00       3.028041135911e-52 
       7.006433458242e+13       1.539720253686e-25       6.615664460696e-09       1.059141674306e+22       1.416504574683e+04       2.021719870923e-10       9.924645045811e+17       3.819287203336e-09       6.630817560821e+43       8.431474334498e+32       4.606848585634e+33       4.586993301144e+43       1.121781086251e+44       1.094021605620e-17       1.999999999976e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.113720693552e-52       7.784301733880e-52       0.000000000000e+00       0.000000000000e+00       7.499999997966e+00       3.113720693552e-52 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.416504574683e+04       2.035871910020e-10       9.855655457608e+17       3.846022213759e-09       6.448358833359e+43       8.256863607683e+32       4.511443541634e+33       4.460774029851e+43       1.090913286374e+44       1.109391515157e-17       1.999999999975e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.201824586355e-52       8.004561465888e-52       0.000000000000e+00       0.000000000000e+00       7.499999997966e+00       3.201824586355e-52 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509152e+22       1.416504574683e+04       2.050123013390e-10       9.787145439531e+17       3.872944369255e-09       6.270920781994e+43       8.085868963263e+32       4.418014278312e+33       4.338027906086e+43       1.060894868860e+44       1.124977356553e-17       1.999999999975e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.292421411791e-52       8.231053529478e-52       0.000000000000e+00       0.000000000000e+00       7.499999997965e+00       3.292421411791e-52 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.416504574683e+04       2.064473874484e-10       9.719111657926e+17       3.900054979839e-09       6.098365253901e+43       7.918415514365e+32       4.326519878446e+33       4.218659360024e+43       1.031702461444e+44       1.140782163435e-17       1.999999999974e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.385581708323e-52       8.463954270807e-52       0.000000000000e+00       0.000000000000e+00       7.499999997965e+00       3.385581708323e-52 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.416504574683e+04       2.078925191605e-10       9.651550802310e+17       3.927355364698e-09       5.930557897776e+43       7.754429924972e+32       4.236920272186e+33       4.102575451612e+43       1.003313334989e+44       1.156809012049e-17       1.999999999974e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.481378010324e-52       8.703445025809e-52       0.000000000000e+00       0.000000000000e+00       7.499999997964e+00       3.481378010324e-52 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043072e+21       1.416504574683e+04       2.093477667946e-10       9.584459585213e+17       3.954846852251e-09       5.767368059232e+43       7.593840377815e+32       4.149176219505e+33       3.989685798209e+43       9.757053857932e+43       1.173061021859e-17       1.999999999973e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.579884904556e-52       8.949712261390e-52       0.000000000000e+00       0.000000000000e+00       7.499999997964e+00       3.579884904556e-52 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721418e+21       1.416504574683e+04       2.108132011622e-10       9.517834742019e+17       3.982530780216e-09       5.608668679066e+43       7.436576542916e+32       4.063249293011e+33       3.879902504213e+43       9.488571183760e+43       1.189541356155e-17       1.999999999973e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.681179088242e-52       9.202947720604e-52       0.000000000000e+00       0.000000000000e+00       7.499999997964e+00       3.681179088242e-52 
       6.672532655193e+13       1.697674441233e-25       6.946720532142e-09       9.605975373399e+21       1.416504574683e+04       2.122888935703e-10       9.451673030803e+17       4.010408495677e-09       5.454336194339e+43       7.282569546789e+32       3.979101861122e+33       3.773140092625e+43       9.227476287435e+43       1.206253222667e-17       1.999999999972e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.785339428779e-52       9.463348571948e-52       0.000000000000e+00       0.000000000000e+00       7.499999997964e+00       3.785339428779e-52 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731514e+21       1.416504574683e+04       2.137749158253e-10       9.385971232178e+17       4.038481355147e-09       5.304250442161e+43       7.131751942274e+32       3.896697071582e+33       3.669315438497e+43       8.973565881119e+43       1.223199874192e-17       1.999999999972e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.892447025150e-52       9.731117562875e-52       0.000000000000e+00       0.000000000000e+00       7.499999997963e+00       3.892447025150e-52 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892180e+21       1.416504574683e+04       2.152713402361e-10       9.320726149134e+17       4.066750724632e-09       5.158294566141e+43       6.984057679005e+32       3.815998835324e+33       3.568347704214e+43       8.726642270807e+43       1.240384609225e-17       1.999999999971e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.002585271061e-52       1.000646317765e-51       0.000000000000e+00       0.000000000000e+00       7.499999997962e+00       4.002585271061e-52 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310694e+21       1.416504574683e+04       2.167782396178e-10       9.255934606886e+17       4.095217979704e-09       5.016354925399e+43       6.839422074474e+32       3.736971810663e+33       3.470158276548e+43       8.486513202389e+43       1.257810772599e-17       1.999999999971e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.115839919876e-52       1.028959979969e-51       0.000000000000e+00       0.000000000000e+00       7.499999997962e+00       4.115839919876e-52 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796256e+21       1.416504574683e+04       2.182956872951e-10       9.191593452717e+17       4.123884505562e-09       4.878321006084e+43       6.697781785712e+32       3.659581387818e+33       3.374670705457e+43       8.252991711974e+43       1.275481756143e-17       1.999999999971e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.232299151382e-52       1.058074787846e-51       0.000000000000e+00       0.000000000000e+00       7.499999997961e+00       4.232299151382e-52 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507070e+21       1.416504574683e+04       2.198237571061e-10       9.127699555826e+17       4.152751697101e-09       4.744085335330e+43       6.559074781544e+32       3.583793673758e+33       3.281810644556e+43       8.025895980310e+43       1.293400999335e-17       1.999999999970e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.352053640446e-52       1.088013410112e-51       0.000000000000e+00       0.000000000000e+00       7.499999997961e+00       4.352053640446e-52 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945506e+21       1.416504574683e+04       2.213625234059e-10       9.064249807176e+17       4.181820958980e-09       4.613543397580e+43       6.423240315423e+32       3.509575477354e+33       3.191505793234e+43       7.805049191229e+43       1.311571989975e-17       1.999999999970e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.475196627614e-52       1.118799156904e-51       0.000000000000e+00       0.000000000000e+00       7.499999997960e+00       4.475196627614e-52 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953334e+21       1.416504574683e+04       2.229120610697e-10       9.001241119340e+17       4.211093705693e-09       4.486593553207e+43       6.290218898824e+32       3.436894294846e+33       3.103685840358e+43       7.590279393971e+43       1.329998264861e-17       1.999999999969e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.601823991709e-52       1.150455997927e-51       0.000000000000e+00       0.000000000000e+00       7.499999997960e+00       4.601823991709e-52 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707021e+21       1.416504574683e+04       2.244724454972e-10       8.938670426356e+17       4.240571361632e-09       4.363136959379e+43       6.159952275197e+32       3.365718295607e+33       3.018282409532e+43       7.381419369309e+43       1.348683410484e-17       1.999999999969e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.732034324480e-52       1.183008581120e-51       0.000000000000e+00       0.000000000000e+00       7.499999997960e+00       4.732034324480e-52 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713092e+21       1.416504574683e+04       2.260437526157e-10       8.876534683571e+17       4.270255361163e-09       4.243077493099e+43       6.032383394447e+32       3.296016308204e+33       2.935229005859e+43       7.178306499347e+43       1.367631063718e-17       1.999999999968e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.865929007368e-52       1.216482251842e-51       0.000000000000e+00       0.000000000000e+00       7.499999997959e+00       4.865929007368e-52 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803562e+21       1.416504574683e+04       2.276260588840e-10       8.814830867498e+17       4.300147148691e-09       4.126321676367e+43       5.907456387954e+32       3.227757806744e+33       2.854460964164e+43       6.980782640913e+43       1.386844912532e-17       1.999999999968e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.003612290438e-52       1.250903072609e-51       0.000000000000e+00       0.000000000000e+00       7.499999997959e+00       5.003612290438e-52 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.416504574683e+04       2.292194412962e-10       8.753555975668e+17       4.330248178731e-09       4.012778603396e+43       5.785116544100e+32       3.160912897507e+33       2.775915398654e+43       6.788694002424e+43       1.406328696707e-17       1.999999999967e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.145191373551e-52       1.286297843388e-51       0.000000000000e+00       0.000000000000e+00       7.499999997958e+00       5.145191373551e-52 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166189e+21       1.416504574683e+04       2.308239773853e-10       8.692707026483e+17       4.360559915982e-09       3.902359869831e+43       5.665310284317e+32       3.095452305855e+33       2.699531153946e+43       6.601891024144e+43       1.426086208567e-17       1.999999999967e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.290776489829e-52       1.322694122457e-51       0.000000000000e+00       0.000000000000e+00       7.499999997958e+00       5.290776489829e-52 
       6.094072135984e+13       2.035263502824e-25       7.605194696225e-09       8.012632689535e+21       1.416504574683e+04       2.324397452270e-10       8.632281059069e+17       4.391083835394e-09       3.794979503924e+43       5.547985139610e+32       3.031347363409e+33       2.625248757458e+43       6.420228261740e+43       1.446121293711e-17       1.999999999967e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.440480991478e-52       1.360120247870e-51       0.000000000000e+00       0.000000000000e+00       7.499999997957e+00       5.440480991478e-52 
       6.051710164830e+13       2.063856919775e-25       7.657945388928e-09       7.901622790946e+21       1.416504574683e+04       2.340668234436e-10       8.572275133137e+17       4.421821422241e-09       3.690553899588e+43       5.433089727591e+32       2.968569995495e+33       2.553010373101e+43       6.243564273040e+43       1.466437851766e-17       1.999999999966e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.594421438052e-52       1.398605359513e-51       0.000000000000e+00       0.000000000000e+00       7.499999997957e+00       5.594421438052e-52 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863467e+21       1.416504574683e+04       2.357052912077e-10       8.512686328836e+17       4.452774172196e-09       3.589001751309e+43       5.320573729967e+32       2.907092708848e+33       2.482759756250e+43       6.071761507903e+43       1.487039837145e-17       1.999999999966e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.752717687196e-52       1.438179421799e-51       0.000000000000e+00       0.000000000000e+00       7.499999997956e+00       5.752717687196e-52 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599491e+21       1.416504574683e+04       2.373552282461e-10       8.453511746609e+17       4.483943591401e-09       3.490243990837e+43       5.210387870506e+32       2.846888579573e+33       2.414442209950e+43       5.904686201124e+43       1.507931259817e-17       1.999999999965e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.915492987976e-52       1.478873246994e-51       0.000000000000e+00       0.000000000000e+00       7.499999997956e+00       5.915492987976e-52 
